当前台风时间,台风编号,台风中文名称,台风英文名称,台风起始时间,台风结束时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,场站距离_km,target_time,方位角,相对方位角,移动速度(m/s),移动方向(°),rmax,b,hollandvg,rmax-ym,b-ym,hollandvg-ym,ym风速,ym风速(<=250km),rmax_i,b_i,hollandvg_i,rmax_ym_i,b_ym_i,hollandvg_ym_i,ym风速_i,ym风速250_i,hollandvg_az,rmax_az,b_az,atten_w
2019-07-15 19:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,131.06666666666666,17.1,热带低压(TD),7,15,1000,西,20.833333333333336,1991.9300720077629,2019-07-15 19:30:00,333.3700406244715,63.36023927928784,3.936271616649084,270.0098013451837,27.281021846772425,1.22215205,0.0652578902201099,46.47897222033433,1.3170420555593312,0.0942122351844574,0.094121085554172,,34.729122821413974,1.0,0.17807862201343028,34.729122821413974,1.3333333333333333,0.06245485247716687,0.0624203615905997,,0.06041045803143419,37.371371429226436,1.3739102078126122,0.006342712681897488
2019-07-15 19:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,131.03333333333333,17.1,热带低压(TD),7,15,1000,西,21.416666666666668,1990.3443303079528,2019-07-15 19:45:00,333.44841014493403,63.43860879975034,3.936271616649084,270.0098013451837,27.281021846772425,1.22215205,0.0653771681819961,46.47897222033433,1.3170420555593312,0.0943912543427671,0.0942997581128508,,34.729122821413974,1.0,0.17836521611570788,34.729122821413974,1.3333333333333333,0.06257274051400685,0.06253811935617798,,0.06053212265327801,37.36416429316125,1.3737995281988138,0.006368316073950481
2019-07-15 20:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,131.0,17.1,热带低压(TD),7,15,1000,西,22.0,1988.7629269431152,2019-07-15 20:00:00,333.52691501842764,63.51343816756139,5.4123734493826445,270.0134768508662,27.281021846772425,1.22215205,0.0665703032876052,46.47897222033433,1.3170420555593312,0.0961196995032267,0.0960248224635376,,34.729122821413974,1.0,0.18021601725449443,34.729122821413974,1.3333333333333333,0.06324109694078572,0.06320573251065803,,0.061095348611914346,37.47159311984816,1.3754493071041909,0.02536272523820001
2019-07-15 20:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.94166666666666,17.1,热带低压(TD),7,15,1000,西,22.0,1986.0059416264608,2019-07-15 20:15:00,333.66462408879323,63.64747173107321,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0679016070851403,46.47897222033433,1.3170420555593312,0.0980530548909399,0.0979543236274248,,34.729122821413974,1.0,0.18232624828858945,34.729122821413974,1.3333333333333333,0.06401420486283627,0.06397797083604295,,0.0617648133696207,37.57248850199747,1.3769987522415283,0.055961856200479686
2019-07-15 20:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.88333333333333,17.1,热带低压(TD),7,15,1000,西,22.0,1983.262330556607,2019-07-15 20:30:00,333.802747237655,63.78559487993505,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0681233388337574,46.47897222033433,1.3170420555593312,0.0983855594090314,0.0982861576535677,,34.729122821413974,1.0,0.18284442179738392,34.729122821413974,1.3333333333333333,0.06422711632372113,0.06419064097974812,,0.06198515736883081,37.55864315352236,1.3767861299449227,0.05618519116376526
2019-07-15 20:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.825,17.1,热带低压(TD),7,15,1000,西,22.0,1980.5321498416945,2019-07-15 20:45:00,333.9412841550016,63.92413179728169,6.88847525984163,270.01715235772,27.281021846772425,1.22215205,0.0683450483871581,46.47897222033433,1.3170420555593312,0.0987180681629311,0.0986179936397225,,34.729122821413974,1.0,0.18336227801502503,34.729122821413974,1.3333333333333333,0.06444000011627082,0.06440328268648496,,0.06220557055636533,37.5447398116311,1.3765726170464405,0.056408317626641724
2019-07-15 21:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.76666666666668,17.1,热带低压(TD),7,15,1000,西,22.0,1977.8154556234613,2019-07-15 21:00:00,334.08023450662404,64.06308214890407,6.88847525984163,270.01715235772,27.281021846772425,1.22215205,0.0685667222599519,46.47897222033433,1.3170420555593312,0.0990505607698821,0.0989498112445129,,34.729122821413974,1.0,0.18387978627488621,34.729122821413974,1.3333333333333333,0.06465284319662601,0.06461588292762038,,0.06242604009077013,37.53077844335199,1.3763582130397376,0.05663122142796167
2019-07-15 21:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.70833333333334,17.1,热带低压(TD),7,15,1000,西,22.0,1975.1123040736463,2019-07-15 21:15:00,334.2195979338825,64.20244557616252,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0687883468077572,46.47897222033433,1.3170420555593312,0.0993830166005409,0.0992815898810351,,34.729122821413974,1.0,0.18439691559837001,34.729122821413974,1.3333333333333333,0.06486563237060494,0.06482842852456722,,0.0626465529710174,37.51675901944887,1.3761429174758355,0.05685388830639396
2019-07-15 21:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.65,17.1,热带低压(TD),7,15,1000,西,22.0,1972.4227513903568,2019-07-15 21:30:00,334.3593740534719,64.34222169575196,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0690099082274215,46.47897222033433,1.3170420555593312,0.0997154147793182,0.099613308717206,,34.729122821413974,1.0,0.18491363469606625,34.729122821413974,1.3333333333333333,0.06507835429404452,0.06504090614912753,,0.06286709603666196,37.502681514471796,1.3759267299639006,0.05707630390152344
2019-07-15 21:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.59166666666667,17.1,热带低压(TD),7,15,1000,西,22.0,1969.7468537943696,2019-07-15 21:45:00,334.49956245719164,64.48241009947174,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0692313925574055,46.47897222033433,1.3170420555593312,0.1000477341848409,0.0999449466762325,,34.729122821413974,1.0,0.1854299119689884,34.729122821413974,1.3333333333333333,0.06529099547319106,0.06525330232388561,,0.06308765596811128,37.4885459068079,1.3757096501720254,0.05729845375518735
2019-07-15 22:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.53333333333333,17.1,热带低压(TD),7,15,1000,西,22.0,1967.0846675254,2019-07-15 22:00:00,334.6401627117136,64.62301035399355,6.88847525984163,270.01715235772,27.281021846772425,1.22215205,0.0694527856781022,46.47897222033433,1.3170420555593312,0.1003799534504423,0.1002764824371089,,34.729122821413974,1.0,0.1859457155099875,34.729122821413974,1.3333333333333333,0.06550354226512667,0.06546560342263652,,0.06330821928693098,37.47435217873127,1.3754916778279942,0.05752032331244911
2019-07-15 22:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.47500000000002,17.1,热带低压(TD),7,15,1000,西,22.0,1964.4362488383103,2019-07-15 22:15:00,334.7811743583534,64.76402200063342,6.88847525984163,270.01715235772,27.281021846772425,1.22215205,0.0696740733123206,46.47897222033433,1.3170420555593312,0.1007120509647876,0.1006078944352488,,34.729122821413974,1.0,0.186461013105216,34.729122821413974,1.3333333333333333,0.06571598087825237,0.0656777956708712,,0.06352877235619303,37.460100316453804,1.3752728127200635,0.0577418979230079
2019-07-15 22:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.41666666666669,17.1,热带低压(TD),7,15,1000,西,22.0,1961.8016539992727,2019-07-15 22:30:00,334.92259691284266,64.9054445551227,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0698952410257547,46.47897222033433,1.3170420555593312,0.1010440048725556,0.1009391608631734,,34.729122821413974,1.0,0.18697577223574768,34.729122821413974,1.3333333333333333,0.06592829737283523,0.06588986514632554,,0.06374930138088786,37.44579031017476,1.3750530546977235,0.05796316284224457
2019-07-15 22:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.35833333333335,17.1,热带低压(TD),7,15,1000,西,22.0,1959.1809392818927,2019-07-15 22:45:00,335.06442986510183,65.04727750738186,6.88847525984331,270.01715235772,27.281021846772425,1.22215205,0.0701162742274803,46.47897222033433,1.3170420555593312,0.101375793075185,0.1012702596712642,,34.729122821413974,1.0,0.18748996007921903,34.729122821413974,1.3333333333333333,0.06614047766160525,0.06610179777957903,,0.0639697924084004,37.43142215413097,1.3748324036724706,0.0581841032325025
2019-07-15 23:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.3,17.1,热带低压(TD),7,15,1000,西,22.0,1956.5741609632664,2019-07-15 23:00:00,335.20667267901587,65.17481827577103,12.792882157466403,270.0318544032449,27.281021846772425,1.22215205,0.0755396824093992,46.47897222033433,1.3170420555593312,0.1092234833538157,0.109100982150138,,34.729122821413974,1.0,0.1951154727511195,34.729122821413974,1.3333333333333333,0.06887054925778813,0.06882861156381563,,0.06625895210440547,37.848950181658935,1.381244359880713,0.14134180672630342
2019-07-15 23:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,130.14166666666668,17.1,热带低压(TD),7,15,1000,西,22.25,1949.5693164047336,2019-07-15 23:15:00,335.59482180937124,65.5482653162785,18.697288212765795,270.0465564930927,27.281021846772425,1.22215205,0.0823602262493992,46.47897222033433,1.3170420555593312,0.1191144087448208,0.1189687214784347,,34.729122821413974,1.0,0.2043949567778327,34.729122821413974,1.3333333333333333,0.07224616309481036,0.0722000153264823,,0.06917960489349895,38.22931495542471,1.3870856019333342,0.1423353598921642
2019-07-15 23:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.98333333333335,17.1,热带低压(TD),7,15,1000,西,22.5,1942.668685792624,2019-07-15 23:30:00,335.985974049753,65.93941755666037,18.697288212765795,270.0465564930927,27.281021846772425,1.22215205,0.0831494753180877,46.47897222033433,1.3170420555593312,0.1202940084574635,0.1201454225252652,,34.729122821413974,1.0,0.20600221783600148,34.729122821413974,1.3333333333333333,0.07290489034626546,0.07285789763936346,,0.06987100322981377,38.17668276803515,1.3862773321683461,0.1433209603551031
2019-07-15 23:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.82500000000002,17.1,热带低压(TD),7,15,1000,西,22.75,1935.8733933424624,2019-07-15 23:45:00,336.3801156945518,66.33355920145914,18.697288212765795,270.0465564930927,27.281021846772425,1.22215205,0.0839380593511762,46.47897222033433,1.3170420555593312,0.1214729025168921,0.1213213911457257,,34.729122821413974,1.0,0.20760417739635528,34.729122821413974,1.3333333333333333,0.07356221558369214,0.07351437210368209,,0.0705620995933316,38.12348581762013,1.3854603893669426,0.1442981846971947
2019-07-16 00:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.66666666666669,17.1,热带低压(TD),7,15,999,西,23.0,1929.184561789548,2019-07-16 00:00:00,336.77723153748514,66.73067504439246,18.697288212765795,270.0465564930927,27.251899633482758,1.2307916500000002,0.0903583456558791,46.44969968965089,1.318100600620698,0.1343615658549097,0.1341762127500148,,34.729122821413974,1.0,0.23005470560874386,34.729122821413974,1.3416666666666668,0.0794518470256591,0.0793960402413965,,0.07623938647096651,38.0697249999788,1.3932887547064017,0.14526660614134865
2019-07-16 00:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.50833333333335,17.1,热带低压(TD),7,15,999,西,23.25,1922.6033117445472,2019-07-16 00:15:00,337.1773048411957,67.130748348103,18.697288212765795,270.0465564930927,27.251899633482758,1.2307916500000002,0.0911991661924744,46.44969968965089,1.318100600620698,0.1356494454830894,0.1354605236220307,,34.729122821413974,1.0,0.23180110805189003,34.729122821413974,1.3416666666666668,0.080153607664883,0.08009681125123816,,0.07697992401782017,38.01540153928179,1.3924492981291656,0.1462257948678809
2019-07-16 00:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.35000000000002,17.1,热带低压(TD),7,15,999,西,23.5,1916.1307610306828,2019-07-16 00:30:00,337.58031730786763,67.53376081477495,18.69728821276747,270.0465564930927,27.251899633482758,1.2307916500000002,0.0920378462458657,46.44969968965089,1.318100600620698,0.1369343131624489,0.1367417970086235,,34.729122821413974,1.0,0.23353880704922858,34.729122821413974,1.3416666666666668,0.08085268347119978,0.08079489257622217,,0.07771898246796383,37.960516997233526,1.3916011712016867,0.1471753183453338
2019-07-16 00:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.19166666666666,17.1,热带低压(TD),7,15,999,西,23.75,1909.7680240029188,2019-07-16 00:45:00,337.98624905096574,67.93969255787306,18.69728821276747,270.0465564930927,27.251899633482758,1.2307916500000002,0.0928738726931115,46.44969968965089,1.318100600620698,0.1382153766691303,0.1380192431720127,,34.729122821413974,1.0,0.23526680447994863,34.729122821413974,1.3416666666666668,0.08154865441566983,0.08148986489225594,,0.07845614249714572,37.90507328202846,1.3907444034111576,0.14811474167541402
2019-07-16 01:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,129.03333333333333,17.1,热带低压(TD),7,15,999,西,24.0,1903.516210849551,2019-07-16 01:00:00,338.3950785682017,68.34852207510903,18.697288212765795,270.0465564930927,27.251899633482758,1.2307916500000002,0.0937067176775912,46.44969968965089,1.318100600620698,0.1394918207031423,0.139292049446776,,34.729122821413974,1.0,0.2369840810654651,34.729122821413974,1.3416666666666668,0.0822410904293207,0.08218129886995844,,0.07919097360258576,37.84907265707181,1.3898790297338182,0.1490436279518776
2019-07-16 01:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.875,17.1,热带低压(TD),7,15,998,西,24.25,1897.3764268767204,2019-07-16 01:15:00,338.80678271583804,68.76022622274536,18.697288212765795,270.0465564930927,27.22003954460995,1.2394312500000002,0.0999823312672276,46.417660451673285,1.3191646790966534,0.1529152138240661,0.1526751654363956,,34.729122821413974,1.0,0.2603105042959939,34.729122821413974,1.35,0.08805290016109524,0.08798436460425264,,0.08482223912248799,37.7925177494309,1.3976324515777616,0.14996153863313966
2019-07-16 01:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.71666666666667,17.1,热带低压(TD),7,15,998,西,24.5,1891.3497717764287,2019-07-16 01:30:00,339.2213366844342,69.1747801913416,18.697288212765795,270.0465564930927,27.22003954460995,1.2394312500000002,0.1008574108041706,46.417660451673285,1.3191646790966534,0.1542892026910642,0.1540448232441952,,34.729122821413974,1.0,0.26215566020917436,34.729122821413974,1.35,0.08878151778255017,0.08871184400455802,,0.08559880220364846,37.735411557985046,1.3967445125549613,0.15086803392833714
2019-07-16 01:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.55833333333334,17.1,热带低压(TD),7,15,998,西,24.75,1885.4373388786703,2019-07-16 01:45:00,339.6387139761478,69.59215748305519,18.697288212765795,270.0465564930927,27.22003954460995,1.2394312500000002,0.1017273626456614,46.417660451673285,1.3191646790966534,0.1556553657065649,0.1554066415106888,,34.729122821413974,1.0,0.2639856515305965,34.729122821413974,1.35,0.08950495159325556,0.08943413842936397,,0.08637147576138204,37.67775746124154,1.3958480542020801,0.1517626731965286
2019-07-16 02:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.4,17.1,热带低压(TD),7,15,998,西,25.0,1879.6402143883845,2019-07-16 02:00:00,340.05888638369976,70.02580680827555,13.284916032941744,270.0330795754241,27.22003954460995,1.2394312500000002,0.094955021824731,46.417660451673285,1.3191646790966534,0.1453431658676365,0.1451263004286903,,34.729122821413974,1.0,0.2557882746965774,34.729122821413974,1.35,0.08680873412317425,0.08674212133442646,,0.0841793185086459,37.29664536470726,1.3899221765694436,0.1526450153586601
2019-07-16 02:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.33333333333334,17.1,热带低压(TD),7,15,998,西,24.75,1877.234077198752,2019-07-16 02:15:00,340.23663012681186,70.21702743038065,7.872543118109079,270.0196026964312,27.22003954460995,1.2394312500000002,0.0886484496189226,46.417660451673285,1.3191646790966534,0.1357162002109433,0.1355271059535437,,34.729122821413974,1.0,0.247154972454652,34.729122821413974,1.35,0.08390472511883473,0.08384249273723904,,0.08171026206174048,36.954960260122604,1.3846093456803792,0.09213197278913808
2019-07-16 02:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.26666666666668,17.1,热带低压(TD),7,15,998,西,24.5,1874.848653812341,2019-07-16 02:30:00,340.4148617899667,70.39525909353551,7.872543118110759,270.0196026964312,27.22003954460995,1.2394312500000002,0.08892151965793,46.417660451673285,1.3191646790966534,0.1361470277358023,0.1359567316465769,,34.729122821413974,1.0,0.24780678152463764,34.729122821413974,1.35,0.08416544875107945,0.08410282924584221,,0.08198712072820769,36.93569948563584,1.3843098616341987,0.09241156104803151
2019-07-16 02:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.2,17.1,热带低压(TD),7,15,998,西,24.25,1872.4840239880093,2019-07-16 02:45:00,340.5935789910889,70.57397629465777,7.872543118110759,270.0196026964312,27.22003954460995,1.2394312500000002,0.0891934404017504,46.417660451673285,1.3191646790966534,0.1365760761980894,0.1363845794603004,,34.729122821413974,1.0,0.24845549077905815,34.729122821413974,1.35,0.08442505385159649,0.0843620476923775,,0.08226301346149256,36.9163648016409,1.3840092283757388,0.0926895495397916
2019-07-16 03:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.13333333333333,17.1,热带低压(TD),7,15,998,西,24.0,1870.1402671901856,2019-07-16 03:00:00,340.77277929280325,70.75317659637199,7.872543118109079,270.0196026964312,27.22003954460995,1.2394312500000002,0.0894641776553655,46.417660451673285,1.3191646790966534,0.137003291067387,0.1368105950645683,,34.729122821413974,1.0,0.24910102411252666,34.729122821413974,1.35,0.0846835079506647,0.08462011567108328,,0.08253790723600929,36.89695648616873,1.3837074502280766,0.09296590936142711
2019-07-16 03:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.06666666666666,17.1,热带低压(TD),7,15,998,西,23.75,1867.817462578136,2019-07-16 03:15:00,340.9524602022461,70.93285750581481,7.872543118109079,270.0196026964312,27.22003954460995,1.2394312500000002,0.0897336970467179,46.417660451673285,1.3191646790966534,0.1374286175231702,0.1372347238416515,,34.729122821413974,1.0,0.2497433051270619,34.729122821413974,1.35,0.08494077842216541,0.08487700062055806,,0.08281176884142383,36.877474827235034,1.3834045316695431,0.09324061160530764
2019-07-16 03:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,128.0,17.1,热带低压(TD),7,15,998,西,23.5,1865.515688995177,2019-07-16 03:30:00,341.1326191708885,71.11301647445725,7.872543118109079,270.0196026964312,27.22003954460995,1.2394312500000002,0.0900019640343146,46.417660451673285,1.3191646790966534,0.1378520004668715,0.1376569108982597,,34.729122821413974,1.0,0.25038225714855855,34.729122821413974,1.35,0.08519683249080856,0.08513266983097235,,0.08308456488972382,36.85792012289793,1.3831004773346167,0.09351362736469346
2019-07-16 03:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.93333333333334,17.1,热带低压(TD),7,15,998,西,23.25,1863.2350249578333,2019-07-16 03:45:00,341.3132535943716,71.29365089794032,7.872543118109919,270.0196026964312,27.22003954460995,1.2394312500000002,0.0902689439149,46.417660451673285,1.3191646790966534,0.1382733845342727,0.1380771010778888,,34.729122821413974,1.0,0.2510178032437551,34.729122821413974,1.35,0.08545163723951532,0.08538709045143683,,0.08335626182260114,36.8382926813141,1.3827952920147986,0.09378492773977723
2019-07-16 04:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.86666666666666,17.1,热带低压(TD),7,15,998,西,23.0,1860.97554864492,2019-07-16 04:00:00,341.4943608123539,71.47475811592267,7.872543118109919,270.0196026964312,27.22003954460995,1.2394312500000002,0.0905346018314432,46.417660451673285,1.3191646790966534,0.1386927141082381,0.1384952389735067,,34.729122821413974,1.0,0.2516498662375213,34.729122821413974,1.35,0.08570515961692138,0.08564022949749003,,0.08362682591889126,36.818592820792006,1.3824889806594374,0.09405448384343874
2019-07-16 04:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.8,17.1,热带低压(TD),7,15,998,西,22.75,1858.73733788658,2019-07-16 04:15:00,341.6759381083719,71.65633541194074,7.872543118109919,270.0196026964312,27.22003954460995,1.2394312500000002,0.0907989027812519,46.417660451673285,1.3191646790966534,0.13910993333171,0.1389112689404999,,34.729122821413974,1.0,0.2522783687304724,34.729122821413974,1.35,0.08595736644522134,0.08589205385892669,,0.08389622330231106,36.79882086984304,1.3821815483765276,0.09432226680734382
2019-07-16 04:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.73333333333332,17.1,热带低压(TD),7,15,998,西,22.5,1856.5204701532696,2019-07-16 04:30:00,341.8579827097131,71.83838001328195,7.872543118109919,270.0196026964312,27.22003954460995,1.2394312500000002,0.0910618116243071,46.417660451673285,1.3191646790966534,0.1395249861211027,0.1393251351100151,,34.729122821413974,1.0,0.2529032331170171,34.729122821413974,1.35,0.08620822442797049,0.08614253030758269,,0.08416441994930324,36.77897716722994,1.3818730004334605,0.09458824778786776
2019-07-16 04:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.66666666666666,17.1,热带低压(TD),7,15,998,西,22.25,1854.3250225446795,2019-07-16 04:45:00,342.040491787302,72.02088909087081,7.872543118109079,270.0196026964312,27.22003954460995,1.2394312500000002,0.0913232930918113,46.417660451673285,1.3191646790966534,0.1399378161799589,0.1397367814025618,,34.729122821413974,1.0,0.2535243816036896,34.729122821413974,1.35,0.08645770015824894,0.08639162550548159,,0.08443138169712228,36.759062062012674,1.3815633422577378,0.09485239797217401
2019-07-16 05:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.6,17.1,热带低压(TD),7,15,998,西,22.0,1852.151071778629,2019-07-16 05:00:00,342.22346245559964,72.2014094197009,8.856610961976202,270.02205303589875,27.22003954460995,1.2394312500000002,0.0927887494455887,46.417660451673285,1.3191646790966534,0.1421931156773794,0.14198555080306,,34.729122821413974,1.0,0.25588084780081033,34.729122821413974,1.35,0.08730175393164785,0.08723438352486555,,0.08522561455480826,36.79157662921229,1.3820689083320115,0.12353090727991688
2019-07-16 05:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.51666666666668,17.1,热带低压(TD),7,15,998,西,21.416666666666668,1849.463979493582,2019-07-16 05:15:00,342.452820415426,72.42831703920592,9.840678789647349,270.02450337622014,27.22003954460995,1.2394312500000002,0.0943653561408979,46.417660451673285,1.3191646790966534,0.1446218791648732,0.1444071653110371,,34.729122821413974,1.0,0.258430748534181,34.729122821413974,1.35,0.08822177486003824,0.08815297776893524,,0.08610086523620453,36.817706503989285,1.3824751993993711,0.1526806310460149
2019-07-16 05:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.43333333333332,17.1,热带低压(TD),7,15,998,西,20.83333333333333,1846.810743433365,2019-07-16 05:30:00,342.68288913887056,72.65838576265037,9.840678789648187,270.02450337622014,27.22003954460995,1.2394312500000002,0.0947019671398123,46.417660451673285,1.3191646790966534,0.1451530399078677,0.1449367468246232,,34.729122821413974,1.0,0.2592113940954448,34.729122821413974,1.35,0.08853521226183148,0.08846592576521664,,0.0864382129815624,36.791206363417174,1.3820631511025419,0.15309284281159447
2019-07-16 05:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.35,17.1,热带低压(TD),7,15,998,西,20.25,1844.1915107572167,2019-07-16 05:45:00,342.9136626168174,72.88915924059734,9.84067878964567,270.02450337622014,27.22003954460995,1.2394312500000002,0.0950360237696372,46.417660451673285,1.3191646790966534,0.1456802153191034,0.1454623491402705,,34.729122821413974,1.0,0.25998557168382064,34.729122821413974,1.35,0.08884621539935011,0.08877644158590772,,0.08677336881834918,36.76459164543447,1.381649321251884,0.15350086333353977
2019-07-16 06:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.26666666666668,17.1,热带低压(TD),7,15,998,西,19.666666666666668,1841.606427568655,2019-07-16 06:00:00,343.14513470161614,73.12063132539606,9.840678789647349,270.02450337622014,27.22003954460995,1.2394312500000002,0.0953674513361733,46.417660451673285,1.3191646790966534,0.1462032862498503,0.1459838535959046,,34.729122821413974,1.0,0.2607531223051609,34.729122821413974,1.35,0.08915471589185131,0.08908445699804377,,0.0871062624585619,36.73786318762583,1.3812337228709264,0.15390463035708965
2019-07-16 06:15:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.18333333333332,17.1,热带低压(TD),7,15,998,西,19.08333333333333,1839.0556388808743,2019-07-16 06:15:00,343.3772991070167,73.35279573079652,9.840678789648187,270.02450337622014,27.22003954460995,1.2394312500000002,0.0956961749410467,46.417660451673285,1.3191646790966534,0.1467221332093018,0.1465011411924929,,34.729122821413974,1.0,0.26151388679224397,34.729122821413974,1.35,0.0894606452149489,0.08938990362640513,,0.08743682339405723,36.71102185463474,1.380816369403932,0.15430408189562506
2019-07-16 06:30:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.1,17.1,热带低压(TD),7,15,998,西,18.5,1836.539288582076,2019-07-16 06:30:00,343.61014940815977,73.58564603193963,9.84067878964567,270.02450337622014,27.22003954460995,1.2394312500000002,0.0960221195144797,46.417660451673285,1.3191646790966534,0.1472366364171478,0.1470140926463753,,34.729122821413974,1.0,0.26226770587170734,34.729122821413974,1.35,0.08976393473038513,0.08969271298321504,,0.08776498092647955,36.68406853824086,1.3803972747171027,0.15469915625148517
2019-07-16 06:45:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,127.01666666666668,17.1,热带低压(TD),7,15,998,西,17.916666666666664,1834.0575194006688,2019-07-16 06:45:00,343.8436790416257,73.81917566540551,9.840678789647349,270.02450337622014,27.22003954460995,1.2394312500000002,0.0963452098489199,46.417660451673285,1.3191646790966534,0.1477466758575047,0.147522588442941,,34.729122821413974,1.0,0.26301442023215316,34.729122821413974,1.35,0.09006451571647034,0.08999281649850235,,0.08809066419789247,36.65700415742434,1.3799764530995782,0.15508979203669984
2019-07-16 07:00:00,201905.0,丹娜丝,Danas,2019-07-16 14:00:00,2019-07-21 20:00:00,126.93333333333332,17.1,热带低压(TD),7,15,998,西,17.333333333333332,1831.610472870432,2019-07-16 07:00:00,344.0778813055411,74.05337792932096,9.840678789648187,270.02450337622014,27.22003954460995,1.2394312500000002,0.0966653706333104,46.417660451673285,1.3191646790966534,0.1482521313338693,0.1480265088913184,,34.729122821413974,1.0,0.2637538705934688,34.729122821413974,1.35,0.09036231939899864,0.09029014555093771,,0.08841380222204975,36.62982965841625,1.3795539192642197,0.15547592819294814
